code,year_,freq,ITEM5601,ITEM6008,ITEM8001,ITEM9304
135842,2016,A,,,,
135843,2016,A,,,,
135844,2016,A,,,,
135845,2016,A,,,,
135846,2016,A,,,,
135851,2016,A,BE,CA0775611084,20977572,44.15011
135876,2016,A,,,,
135881,2016,A,AMPY,US0321131023,,
135882,2016,A,CRIS,US2312692005,434661997,14.85196
135883,2016,A,MUSA,CA59636R1082,19217964.15,0.97843
135886,2016,A,PSX,PK0104801011,,
135888,2016,A,ELLH,US28413L1052,179259980.2,5.36707
135893,2016,A,WH,US98311A1051,,
135903,2016,A,THC,CA87243W1032,12024943,119.04762
135908,2016,A,EVOP,US26927E1047,,
135909,2016,A,EVOP,US26927E1047,,
135910,2016,A,,,,
135911,2016,A,,,,
135912,2016,A,,,,
135916,2016,A,OSPN,US68287N1000,547324050,2.13316
135925,2016,A,,,,
135927,2016,A,EVRG,US30034W1062,7989931471.6,2.09937
135958,2016,A,CMLS,US2310828015,29892501.48,-0.06079
135961,2016,A,TALO,US87484T1088,,
135977,2016,A,CRS,GG00B1Z2SL48,198527395.43,1.3102
135980,2016,A,,,,
135981,2016,A,,,,
135982,2016,A,,,,
135983,2016,A,MGTX,KYG596651029,,
136028,2016,A,AVLR,US05338G1067,,
136034,2016,A,,,,
136035,2016,A,,,,
136037,2016,A,USX,US90338N2027,,
136040,2016,A,,,,
136046,2016,A,CLBK,US1976411033,,
136053,2016,A,TR,CA89712R2019,,
136054,2016,A,PZZA,ID1000143407,,
136059,2016,A,TRU,JE00BYVWJZ03,,
136083,2016,A,,,,
136105,2016,A,,,,
136106,2016,A,,,,
136107,2016,A,,,,
136129,2016,A,DIN,PLFLYPL00017,5816299.6142,1.60994
136156,2016,A,,,,
136183,2016,A,APTX,US03836N1037,,
136184,2016,A,AVNS,US05350V1061,1726292890,1.5658
136187,2016,A,KKR,US48251W1045,6962133355.7,1.27575
136190,2016,A,STIM,US64131A1051,,
136197,2016,A,,,,
136198,2016,A,,,,
136199,2016,A,,,,
136200,2016,A,,,,
136201,2016,A,,,,
136208,2016,A,,,,
136210,2016,A,HNI,VN000000HNI5,,
136214,2016,A,BJ,US05550J1016,,
136216,2016,A,FCBP,US31948P1049,,
136225,2016,A,DVA,CA24701U1057,25425621.54,-20.82676
136249,2016,A,DOMO,US2575541055,,
136250,2016,A,DOMO,US2575541055,,
136251,2016,A,,,,
136252,2016,A,EVER,US30041R1086,,
136253,2016,A,EVER,US30041R1086,,
136254,2016,A,,,,
136255,2016,A,IIIV,US46571Y1073,,
136256,2016,A,IIIV,US46571Y1073,,
136257,2016,A,,,,
136260,2016,A,,,,
136261,2016,A,,,,
136262,2016,A,,,,
136270,2016,A,BV,US10948C1071,,
136271,2016,A,KDP,US49271V1008,16603476165,7.78045
136325,2016,A,NRC,VN000000NRC7,,
136351,2016,A,OZK,US06417N1037,6377463925.4,2.28451
136354,2016,A,SPB,US84790A1051,3124278402.9,5.68435
136370,2016,A,CRNX,US22663K1079,,
136379,2016,A,CRL,IT0005331019,,
136388,2016,A,SONO,US83570H1086,,
136394,2016,A,,,,
136395,2016,A,,,,
136434,2016,A,,,,
136448,2016,A,PRIM,ID1000143209,,
136465,2016,A,BE,US0937121079,,
136466,2016,A,BE,US0937121079,,
136467,2016,A,,,,
136487,2016,A,UNF,PLVNTIN00011,48823600,2.41746
136502,2016,A,LQDA,US53635D2027,,
136504,2016,A,TENB,US88025T1025,,
136505,2016,A,ULTA,CA90387A1012,,
136517,2016,A,IDRA,US45168K4058,223597500,2.1635
136532,2016,A,AQST,US03843E1047,,
136534,2016,A,PCOA,US70686R7089,181287267.75,0.89832
136538,2016,A,STRA,US86272C1036,894468018.07,4.74836
136548,2016,A,BRY,US08579X1019,,
136553,2016,A,MMM,AU0000013070,,
136559,2016,A,WRK,AU0000192064,35515947.155,3.09216
136574,2016,A,ARLO,US04206A1016,,
136595,2016,A,FOCS,US34417P1003,,
136596,2016,A,FOCS,US34417P1003,,
136597,2016,A,,,,
136599,2016,A,MESA,US5904791358,,
136604,2016,A,,,,
136605,2016,A,,,,
136606,2016,A,,,,
136607,2016,A,,,,
136608,2016,A,,,,
136609,2016,A,,,,
136610,2016,A,,,,
136611,2016,A,,,,
136612,2016,A,,,,
136619,2016,A,NICK,ID1000142706,,
136691,2016,A,RVIC,US76133Q1022,,
136698,2016,A,DXC,AU0000179061,,
136708,2016,A,FDX,AU000000FDX8,,
136734,2016,A,EFR,GG00BF243Y95,,
136736,2016,A,HFFG,US40417F1093,,
136741,2016,A,MED,CH0386200239,,
136747,2016,A,,,12537000,3.53135
136748,2016,A,HLF,,,
136812,2016,A,HLF,AU0000186702,,
136842,2016,A,NXGN,US65343C1027,801860700,2.7575
136860,2016,A,IMXI,US46005L1017,,
136870,2016,A,VVV,CA92536N1096,226265.9613,19.30573
136884,2016,A,AX,US05465C1009,1804913641.6,2.41663
136889,2016,A,ALT,US02155H2004,220110989.63,11.31143
136897,2016,A,CWEN.A,US18539C1053,2808545280,1.51813
136899,2016,A,CWEN.A,US18539C1053,531244800,1.51813
136900,2016,A,CWEN.A,,,
136901,2016,A,CWEN.A,,,
136913,2016,A,,,,
136914,2016,A,,,,
136915,2016,A,,,,
136916,2016,A,,,,
136921,2016,A,ELAN,US28414H1032,,
136940,2016,A,,,,
136974,2016,A,EB,US29975E1091,,
136975,2016,A,EB,US29975E1091,,
136976,2016,A,,,,
136980,2016,A,,,,
136981,2016,A,,,,
136982,2016,A,,,,
136992,2016,A,,,,
136993,2016,A,OKTA,US6792951054,,
136994,2016,A,,,,
136999,2016,A,,,,
137022,2016,A,GRTS,US39868T1051,,
137028,2016,A,DISH,JE00BG12QT70,,
137033,2016,A,,,,
137034,2016,A,,,,
137037,2016,A,CWEB,CA16106R1091,,
137046,2016,A,ARVN,US04335A1051,,
137049,2016,A,NWN,US66765N1054,1712074000,2.01303
137051,2016,A,RC,US75574U1016,410885083.65,0.80079
137054,2016,A,,,,
137068,2016,A,,,,
137069,2016,A,LAND,ID1000145006,,
137072,2016,A,,,,
137074,2016,A,RAMP,US53815P1084,2073232563.2,2.8785
137076,2016,A,UPWK,US91688F1049,,
137096,2016,A,GH,US40131M1099,,
137105,2016,A,,,,
137106,2016,A,,,,
137107,2016,A,,,,
137108,2016,A,,,,
137109,2016,A,,,,
137110,2016,A,,,,
137111,2016,A,,,,
137112,2016,A,,,,
137113,2016,A,,,,
137114,2016,A,,,,
137115,2016,A,,,,
137116,2016,A,,,,
137128,2016,A,STRO,US8693671021,,
137131,2016,A,,,,
137134,2016,A,,,,
137136,2016,A,,,,
137154,2016,A,ESTC,NL0013056914,,
137165,2016,A,,,,
137170,2016,A,FVCB,US36120Q1013,136804533.6,1.7141
137174,2016,A,EMN,CA29872T1003,,
137185,2016,A,COOP,US62482R1077,319890227.2,3.32012
137195,2016,A,SITC,US82981J1097,5578901249.3,1.93217
137205,2016,A,TRU,INE615R01029,,
137217,2016,A,,,,
137219,2016,A,ARAV,US03890D1081,519173896.88,3.43671
137226,2016,A,,US45074X1037,,
137236,2016,A,EVA,IT0005337123,,
137250,2016,A,,,,
137253,2016,A,,,,
137255,2016,A,MRKR,US57055L1070,32674197.8,5.28315
137263,2016,A,,,,
137266,2016,A,SIBN,US8257041090,,
137268,2016,A,VRRM,US92511U1025,,
137272,2016,A,,,,
137282,2016,A,LTHM,US53814L1089,,
137360,2016,A,MMI,CA5913021047,17307039,0.79407
137369,2016,A,,,,
137376,2016,A,AXNX,US05465P1012,,
137378,2016,A,PFSI,US70932M1071,373406686.2,1.0751
137379,2016,A,PFSI,US70932M1071,373405870.35,
137380,2016,A,PFSI,,,
137388,2016,A,,,,
137394,2016,A,TWST,US90184D1000,,
137400,2016,A,,,,
137401,2016,A,,,,
137402,2016,A,,,,
137408,2016,A,,,,
137415,2016,A,REZI,US76118Y1047,,
137418,2016,A,CPS,CA13648X1087,2481678.2841,
137428,2016,A,ATEC,KZ1C00001171,37274910000,2.45484
137447,2016,A,PKG,CA69938P1062,4894054.86,26.31579
137452,2016,A,FTDR,US35905A1097,,
137460,2016,A,,,,
137462,2016,A,,,,
137463,2016,A,,,,
137464,2016,A,,,,
137465,2016,A,,,,
137483,2016,A,RPT,US74971D1019,1314329760,1.68873
137485,2016,A,BIO,CA09075M1023,2682943.225,
137492,2016,A,IDEX,US45166V1061,66319783.29,2.00192
137501,2016,A,VAPO,US9221071072,,
137503,2016,A,MOH,AU0000022402,,
137505,2016,A,,KYG0388M1069,,
137506,2016,A,,,,
137517,2016,A,,,,
137518,2016,A,,,,
137522,2016,A,SPI,KYG8651P1101,,
137524,2016,A,ETRN,US2946001011,,
137526,2016,A,MCFT,US57637H1032,271068560.64,96.46047
137536,2016,A,,,,
137540,2016,A,,,,
137547,2016,A,,,,
137552,2016,A,,,,
137553,2016,A,,,,
137554,2016,A,,,,
137556,2016,A,,,,
137559,2016,A,,,,
137563,2016,A,,,,
137565,2016,A,,,,
137571,2016,A,YETI,US98585X1046,,
137586,2016,A,,,,
137592,2016,A,CMC,TH8825010003,,
137599,2016,A,,,,
137600,2016,A,,,,
137601,2016,A,KWR,AU0000015471,,
137606,2016,A,ARES,US03990B1017,1551642854.4,5.29841
137611,2016,A,SPG,CA84651C1095,,
137613,2016,A,ACA,US0396531008,,
137655,2016,A,CAG,VN000000CAG7,,
137662,2016,A,GHC,IT0005345233,,
137665,2016,A,MTH,ZAE000261913,,
137674,2016,A,,,,
137675,2016,A,,,,
137676,2016,A,,,,
137678,2016,A,,,,
137688,2016,A,MRNA,US60770K1079,,
137721,2016,A,,,,
137722,2016,A,,,,
137723,2016,A,,,,
137724,2016,A,,,,
137790,2016,A,,,,
137799,2016,A,SRC,US84860W3007,5252157943.2,1.4264
137819,2016,A,LEGH,US52472M1018,,
137856,2016,A,,,,
137857,2016,A,,,,
137858,2016,A,,,,
137859,2016,A,,,,
137860,2016,A,,,,
137861,2016,A,,,,
137874,2016,A,AMRX,US03168L1052,976586095.75,1.56511
137875,2016,A,,,,
137876,2016,A,,,,
137882,2016,A,,,,
137905,2016,A,CAMP,CA1358702027,4762962.35,14.16431
137917,2016,A,CI,US1255231003,34263755910,2.56446
137930,2016,A,EVI,US26929N1028,101989114,5.61878
137943,2016,A,DELL,US24703L2025,42766660000,3.22938
137951,2016,A,AGE,US00848H1086,,
137966,2016,A,APYX,US03837C1062,110786513.27,4.22492
137967,2016,A,HROW,US4158581094,46569787.5,7.24029
138005,2016,A,PLAY,CA72814U1084,4709894.56,12.30228
138033,2016,A,FCAP,GB00BGKPX309,,
138079,2016,A,LEA,NO0010167331,446399160,1.38682
138090,2016,A,CRC,VN000000CRC0,,
138091,2016,A,PEG,VN000000PEG1,,
138104,2016,A,BLK,CA09370Q1054,2238785.27,-5.37634
138124,2016,A,,,,
138126,2016,A,,,,
138128,2016,A,BPTH,US09057N3008,129121052.4,15.67034
138133,2016,A,FF,IT0005215329,99450000,0.97686
138134,2016,A,CAG,SE0011923341,,
138160,2016,A,EHC,CA30051N1042,,
138205,2016,A,,,,
138234,2016,A,MOV,PLMVGMS00011,,
138250,2016,A,ESI,US28618M1062,2788209658.1,1.01905
138260,2016,A,,CH0107020692,,
138263,2016,A,SPT,IL0011570806,,
138276,2016,A,PWR,CA14076P1045,,
138295,2016,A,,,,
138302,2016,A,ALEC,US0144421072,,
138307,2016,A,,,,
138308,2016,A,,,,
138310,2016,A,,,,
138312,2016,A,,,,
138314,2016,A,,,,
138315,2016,A,,,,
138316,2016,A,,,,
138317,2016,A,,,,
138324,2016,A,CLDX,US15117B2025,426628976.49,1.60731
138343,2016,A,EXP,ZAE000257549,,
138346,2016,A,PLUS,CA72941N1006,,
138361,2016,A,BH.A,US08986R4083,978195727.6,1.83892
138366,2016,A,,,,
138391,2016,A,,,,
138425,2016,A,SAFE,US78645L1008,,
138453,2016,A,ZEN,TH8962010006,,
138468,2016,A,MR,US61179L1008,695586269.41,1.2723
138476,2016,A,,,,
138515,2016,A,NEX,SGXE46584095,,
138517,2016,A,EAF,AU0000007171,,
138526,2016,A,,,,
138543,2016,A,OPTT,US6748705067,6918357.7,1.93349
138565,2016,A,,,,
138614,2016,A,,,,
138656,2016,A,,,,
138659,2016,A,CRMD,US21900C3088,61861478.67,3.47262
138661,2016,A,,,,
138676,2016,A,,,,
138677,2016,A,LYFT,US55087P1049,,
138678,2016,A,LYFT,US55087P1049,,
138679,2016,A,,,,
138681,2016,A,PRPL,US74640Y1064,,
138682,2016,A,,,,
138685,2016,A,,,,
138686,2016,A,,,,
138687,2016,A,,,,
138698,2016,A,,,,
138700,2016,A,TROX,GB00BJT16S69,1199258705.1,1.17921
138708,2016,A,HOV,US4424874018,402121009.29,-1.49761
138714,2016,A,TER,CA88105E1088,,
138730,2016,A,DBI,US2505651081,1816077000,1.93717
138731,2016,A,DBI,US2505651081,1640924550,1.93717
138732,2016,A,DBI,,,
138746,2016,A,LEVI,US52736R1023,,
138749,2016,A,,,,
138750,2016,A,,,,
138751,2016,A,,,,
138761,2016,A,RRTS,US76973Q2049,398362990,2.01735
138803,2016,A,,,,
138809,2016,A,,,,
138814,2016,A,,,,
138824,2016,A,,,,
138833,2016,A,ZVOI,US98979V1026,470822140,1.67728
138842,2016,A,,,,
138854,2016,A,,,,
138855,2016,A,,,,
138856,2016,A,ISEE,US46583P1021,172591723.08,-1.82409
138868,2016,A,RAD,US7677548726,8633492960,13.41954
138891,2016,A,URBN,ID1000147200,,
138900,2016,A,UBER,US90353T1007,,
138904,2016,A,,CA89054G2018,,
138907,2016,A,,,,
138908,2016,A,PLNT,CA0877372015,,
138916,2016,A,NAVB,US63937X2027,99298739.738,-1.45738
138929,2016,A,PAYS,US70451A1043,14322693.21,5.07908
138937,2016,A,,,,
138945,2016,A,,,,
138948,2016,A,,CA4661351185,,
138949,2016,A,,,,
138953,2016,A,YCBD,US12482W1018,,
138964,2016,A,CCO,US18453H1068,1829682023.6,-1.68996
138965,2016,A,CCO,US18453H1068,238932023.6,-1.68996
138966,2016,A,CCO,,,
138969,2016,A,TMDX,US89377M1099,,
138974,2016,A,CMI,PLCMINT00013,,
138991,2016,A,,,,
138993,2016,A,,,,
138994,2016,A,,,,
138995,2016,A,,,,
139010,2016,A,BYND,US08862E1091,,
139012,2016,A,PSN,US70202L1026,,
139020,2016,A,FCEL,US35952H6018,61517567.289,0.55807
139029,2016,A,NVAX,US6700024010,341769918.42,-61.62424
139039,2016,A,,CA87158A2039,,
139040,2016,A,,,,
139041,2016,A,,,,
139042,2016,A,,,,
139043,2016,A,,,,
139044,2016,A,,,,
139053,2016,A,MRBK,US58958P1049,,
139056,2016,A,,,,
139074,2016,A,ALL,TH9120010Z07,,
139085,2016,A,,,,
139088,2016,A,KAR,SE0012323715,,
139096,2016,A,NBN,US66405S1006,122058896.3,1.0065
139097,2016,A,NBN,US66405S1006,105976249,
139098,2016,A,NBN,,,
139103,2016,A,,,,
139145,2016,A,,,,
139168,2016,A,,,,
139180,2016,A,,,,
139217,2016,A,DD,US26614N1028,,
139220,2016,A,,,,
139239,2016,A,CAPR,US14070B3096,56921390.54,-14.21928
139256,2016,A,FOR,AU000000FOR7,102684033.15,1.17076
139269,2016,A,,,,
139291,2016,A,,,,
139312,2016,A,,,,
139313,2016,A,,,,
139321,2016,A,AMTB,US0235761014,,
139323,2016,A,AMTB,US0235761014,,
139335,2016,A,,,,
139342,2016,A,APRN,US09523Q2003,,
139343,2016,A,CUZ,US2227955026,3347985954.6,1.36725
139344,2016,A,HLIO,US42328H1095,1076632759.4,4.55434
139355,2016,A,,,,
139363,2016,A,FAST,NL0013654809,,
139385,2016,A,,,,
139399,2016,A,DX,US26817Q8868,335226614.31,0.94996
139405,2016,A,,,,
139408,2016,A,,,,
139410,2016,A,,,,
139412,2016,A,,,,
139414,2016,A,,,,
139416,2016,A,,,,
139427,2016,A,,,,
139441,2016,A,,,,
139442,2016,A,,,,
139453,2016,A,,,,
139454,2016,A,,,,
139456,2016,A,,,,
139458,2016,A,,,,
139465,2016,A,,,,
139466,2016,A,,,,
139468,2016,A,,,,
139509,2016,A,BX,US09260D1072,17392711420,2.69194
139510,2016,A,LHX,US5024311095,12772209915,4.17939
139529,2016,A,,,,
139534,2016,A,PCB,US69320M1099,205675782,1.6194
139567,2016,A,GOOD,ID1000145907,,
139586,2016,A,CLR,ES0105121000,,
139595,2016,A,LC,US52603A2087,2089393803,2.14128
139610,2016,A,IAA,US4492531037,,
139613,2016,A,PBH,AU0000047797,,
139634,2016,A,ITIC,ID1000149404,,
139658,2016,A,BSIG,US10948W1036,1655287592.5,10.09321
139689,2016,A,PKE,US70014A1043,377376614.15,2.07171
139693,2016,A,MAC,GH0000001118,,
139724,2016,A,,,,
139730,2016,A,OKTA,MKOKTA101017,1884843720,0.42186
139739,2016,A,TEN,US8803491054,,
139740,2016,A,,,,
139756,2016,A,,,,
139762,2016,A,,,,
139763,2016,A,,,,
139764,2016,A,,,,
139767,2016,A,BW,US05614L2097,714962640,1.29487
139782,2016,A,,,,
139783,2016,A,EXCE,US2692796004,247234051.05,-0.28356
139786,2016,A,,,,
139791,2016,A,,,10972701.35,0.46788
139792,2016,A,NOVT,RSNOVIE39143,,
139794,2016,A,SBH,VN000000SBH9,,
139804,2016,A,KEX,JME201300170,1680000050.4,4.99561
139839,2016,A,,,,
139840,2016,A,,,,
139841,2016,A,,,,
139848,2016,A,TCF,US8723071036,3824355034.6,1.48143
139849,2016,A,TA,US89421B1098,280613300,0.50865
139850,2016,A,XRX,US98421M1062,8855493750,1.84374
139867,2016,A,,,,
139886,2016,A,AMPY,US03212B1035,518393541.58,0.92271
139887,2016,A,ATEX,US03676C1009,322482814.5,1.34376
139892,2016,A,,,,
139917,2016,A,GL,US37959E1029,8705974526.1,2.24697
139932,2016,A,LCTX,US53566P1093,371021360,3.14616
139949,2016,A,HONE,US41165Y1001,621217819.2,1.886
139962,2016,A,AMG,JMP4171A1054,1388257300.9,3.29614
139968,2016,A,UI,US90353W1036,4720360056.2,8.26965
139971,2016,A,,,,
139979,2016,A,ZCOR,US98986F1084,191904488.1,36.03222
139992,2016,A,,,,
139993,2016,A,,,,
139994,2016,A,,,,
140011,2016,A,,,,
140012,2016,A,,,,
140013,2016,A,,FR0000047789,757278180,0.90437
140087,2016,A,SCU,US8112461079,1595950506.9,-3.42462
140088,2016,A,SCU,US8112461079,611831174.05,-3.42462
140089,2016,A,SCU,,,
140092,2016,A,,,,
140131,2016,A,FRG,US35180X1054,172770112.8,1.94898
140132,2016,A,FRG,US35180X1054,160710112.8,1.94898
140174,2016,A,BDC,VN000000BDC2,,
140177,2016,A,EQT,SE0012853455,,
140190,2016,A,ALRS,US01446U1034,290122850,2.08398
140215,2016,A,,,,
140216,2016,A,,,,
140232,2016,A,WW,US98262P1012,731952700,-0.60614
140243,2016,A,HRB,VN000000HRB1,,
140245,2016,A,ALR,US33832D2053,134989016.4,0.82177
140262,2016,A,PWFL,US73931J1097,74617140,4.66301
140269,2016,A,,,,
140272,2016,A,PNTG,US70805E1091,,
140290,2016,A,,,,
140293,2016,A,,,,
140318,2016,A,AME,MYL5293OO005,,
140341,2016,A,,CA00769W1187,,
140361,2016,A,PVBC,US74383L1052,172778819.2,1.58297
140404,2016,A,POR,IT0005337495,,
140405,2016,A,KEY,JME201600090,,
140418,2016,A,,,,
140419,2016,A,,,,
140420,2016,A,,,,
140430,2016,A,,,,
140436,2016,A,ONTO,US6833441057,628276478.34,2.57729
140441,2016,A,,,,
140462,2016,A,NEX,US65290C1053,,
140467,2016,A,,,,
140483,2016,A,CRNC,US1567271093,,
140505,2016,A,PEAK,US42250P1030,13911381853,2.50764
140506,2016,A,GEN,US6687711084,14620680000,3.74191
140518,2016,A,,,,
140624,2016,A,IP,TH9474010005,,
140627,2016,A,ALIM,US0162592028,70051939.823,-1.42486
140645,2016,A,NWL,IT0005385213,,
140658,2016,A,SATS,NO0010863285,,
140663,2016,A,GCI,US36472T1097,855413640.12,1.13304
140713,2016,A,,,,
140714,2016,A,,,,
140715,2016,A,,,,
140766,2016,A,XPEL,US98379L1008,36098930,3.48831
140824,2016,A,PARA,US92556H2067,26211440000,7.1053
140825,2016,A,PARA,US92556H2067,23793880000,7.1053
140848,2016,A,TFC,US89832Q1094,38061514500,1.42334
140893,2016,A,IMBI,US4524652066,97788471,1.19688
140998,2016,A,WFRD,IE00BLNN3691,4905170000,2.43795
141008,2016,A,,,,
141009,2016,A,,,,
141010,2016,A,,,,
141041,2016,A,TRU,NZTRUE0001S7,24714999.9,1.74703
141062,2016,A,,,,
141063,2016,A,QUIK,US74837P4054,94706258.106,7.89997
141093,2016,A,,,,
141095,2016,A,OI,US67098H1041,2826294638.9,11.12716
141128,2016,A,CG,US14316J1088,1290317002.8,4.1907
141130,2016,A,PRDO,US71363P1066,691356760.45,2.15039
141138,2016,A,VGR,VN000000VGR1,,
141158,2016,A,,,,
141159,2016,A,,,,
141160,2016,A,,,,
141165,2016,A,,,,
141179,2016,A,META,SE0003086214,,
141265,2016,A,COP,IT0005379406,,
141278,2016,A,EQH,US29452E1010,,
141333,2016,A,GNSS,US36872P1030,54378176.13,1.58923
141347,2016,A,BFC,IT0005144768,6286500,3.58832
141382,2016,A,INSP,SE0006994943,201023384.87,19.32729
141394,2016,A,,,,
141398,2016,A,NOC,GB00BF2PG875,,
141404,2016,A,,,,
141451,2016,A,PSA,IT0005305443,,
141461,2016,A,EPAC,US2927651040,1529855236.1,3.00421
141481,2016,A,IFF,ES0171613005,,
141489,2016,A,BC,TH9453010000,,
141498,2016,A,GEOS,NO0010813843,,
141524,2016,A,WTRG,US29670G1022,5328927055,2.8804
141528,2016,A,PGEN,US74017N1054,2884137111,5.14807
141529,2016,A,HP,CA4234071054,3044877.24,-15
141557,2016,A,PEN,NL0010391108,55559206.41,0.5205
141575,2016,A,BLCM,US0794814048,369858795.3,3.8298
141616,2016,A,BRC,CA09261Q1072,2387919.16,6.45305
141622,2016,A,TLS,IT0005240046,,
141636,2016,A,,,,
141645,2016,A,PFHD,US7431391074,,
141666,2016,A,CCL,BG1100074084,,
141677,2016,A,EEX,US29103W1045,,
141739,2016,A,AVEO,US0535883070,40966020,-21.30346
141788,2016,A,BATL,US07134L1070,868537649.22,7.70748
141805,2016,A,CRC,TH9597010007,,
141817,2016,A,KOS,VN000000KOS6,,
141833,2016,A,SNX,SE0006260865,53282437.538,4.81878
141849,2016,A,IR,US45687V1061,,
141867,2016,A,,,,
141925,2016,A,,,,
141932,2016,A,KEGX,US49309J2024,642081960.9,2.64648
141985,2016,A,RUTH,GB00BJCWB146,,
141990,2016,A,ICD,US4534156066,252040064,0.97974
142032,2016,A,CAT,BMG1961Q3242,397662567.89,1.05764
142033,2016,A,CAT,BMG1961Q3242,289170065.16,1.05764
142109,2016,A,APVO,US03835L2079,49463037.291,0.97819
142114,2016,A,,,,
142137,2016,A,UNVR,ROUNVRACNOR9,17127803,0.84401
142147,2016,A,HWM,US4432011082,8130156721.2,1.6077
142166,2016,A,RTX,US75513E1010,88649803620,3.2144
142181,2016,A,TBI,CA8854722094,,
142187,2016,A,,,,
142194,2016,A,,,,
142221,2016,A,,,,
142234,2016,A,,,,
142238,2016,A,MRO,CA6011322022,23033360.5,3.59905
142252,2016,A,,,,
142280,2016,A,PKDC,US7010816061,325307749,0.95923
142303,2016,A,,,,
142339,2016,A,TRS,CA8952982061,2846239.02,0.9901
142406,2016,A,VAC,ROPROCACNOR7,48029926.85,1.36791
142427,2016,A,MEG,VN000000MEG8,,
142436,2016,A,UFPI,US90278Q1085,2078552610.4,2.44772
142445,2016,A,TG,CA89615V1013,,
142469,2016,A,OIG,US68559A1097,144953756.64,2.98044
142502,2016,A,ARCH,US03940R1077,1951406100,2.6138
142566,2016,A,,,,
142567,2016,A,,,,
142568,2016,A,,,,
142619,2016,A,CVX,CA15120R1038,11204698.05,2.45061
142620,2016,A,SGC,IT0005337172,,
142643,2016,A,CNMD,IL0011181166,9180424.0002,0.51379
142649,2016,A,,,,
142669,2016,A,SHYF,US8256981031,318042750,2.07047
142670,2016,A,SWBI,US8317541063,1180395911.9,3.15091
142679,2016,A,LPI,US5168062058,3420877049.8,18.94452
142682,2016,A,VHI,US9189052098,1228991950.8,-2.63507
142704,2016,A,CHX,US15872M1045,,
142708,2016,A,,,,
142715,2016,A,ALT,CA0221431012,5953988.52,-3.14906
142740,2016,A,VHI,VN000000VHI8,,
142750,2016,A,AN,CA0400451062,14421796.2,1.76922
142770,2016,A,GRPN,US3994732069,1875255065.2,7.0919
142780,2016,A,XWEL,US98420U7037,38989395.176,0.65503
142789,2016,A,AWH,US04537Y1091,49712067.4,13.21463
142792,2016,A,VTOL,US11040G1031,355294709.37,0.7585
142815,2016,A,APG,US00187Y1001,,
142848,2016,A,,,,
142849,2016,A,ALLY,TH9569010001,,
142865,2016,A,DNB,US26484T1060,,
142870,2016,A,PFC,US74052F1084,455807872.44,1.55553
142941,2016,A,,,,
142959,2016,A,MGNI,US55955D1000,366384760,1.22327
142960,2016,A,MTCH,US57667L1070,4372757348.4,8.80676
142961,2016,A,MTCH,US57667L1070,783135574.2,8.80676
142962,2016,A,MTCH,,,
142965,2016,A,ODP,US88337F1057,2328204856.4,1.25713
142980,2016,A,WSC,US9713781048,621875000,1.29013
142981,2016,A,WSC,US9713781048,497500000,1.29013
142982,2016,A,WSC,,,
142993,2016,A,SNEX,US8618961085,730034632.8,1.66582
143016,2016,A,OTRK,US6833731044,48956908.269,-1.93292
143045,2016,A,SAM,TN0007740012,,
143066,2016,A,JAKK,US47012E4035,99790380.95,0.74311
143074,2016,A,AVNT,US05368V1061,2646504000,3.65186
143115,2016,A,,,,
143121,2016,A,EME,VN000000EME3,,
143136,2016,A,RL,MYQ0219OO004,,
143154,2016,A,SIFI,CY0104062217,,
143172,2016,A,STC,TH9519010002,,
143177,2016,A,CZR,US12769G1004,798442360.8,2.67529
143193,2016,A,MEG,US6151111019,382851578.83,18.84847
143201,2016,A,TCS,MYQ0221OO000,,
143258,2016,A,PRTS,US14427M1071,121872960,5.33382
143261,2016,A,KLXE,US48253L2051,,
143332,2016,A,HALO,CA40638K7050,2692689.6,1.89084
143396,2016,A,,,,
143410,2016,A,CPE,US13123X5086,3090005088.4,1.78264
143420,2016,A,BX,US09260D1072,15795685280,2.69194
143421,2016,A,BX,,,
143432,2016,A,,,,
143436,2016,A,,,,
143483,2016,A,IPI,US46121Y2019,157747195.84,0.43412
143485,2016,A,OCN,US6757466064,668296215.82,1.02349
143487,2016,A,FOR,CA34964F1099,11146920,0.72703
143529,2016,A,ONVO,US68620A2033,313208842.71,4.97695
143615,2016,A,GBLI,US37959R1032,671346413.94,0.84075
143616,2016,A,GBLI,US37959R1032,513410499.08,0.84075
143617,2016,A,GBLI,,,
143622,2016,A,WTRH,US9307521008,12375621.78,0.30298
143635,2016,A,DZSI,US2682111099,80548625,1.21213
143779,2016,A,WRI,CA9369001099,3886584.85,-8.49963
143815,2016,A,EGLE,MHY2187A1507,281424932.32,0.70271
143872,2016,A,DEN,US24790A1016,1466214223,3.12994
143875,2016,A,NOG,US6655313079,173964397.75,-0.35691
144016,2016,A,BVH,US0963081015,478382632.64,1.05231
144018,2016,A,BVH,US0963081015,414040862.32,1.05231
144027,2016,A,,,,
144032,2016,A,,,,
144043,2016,A,ACRE,CA02529Q1000,50293.84,-0.20877
144055,2016,A,TMX,US88087E1001,5086590760.6,7.41486
144071,2016,A,GLT,US3773201062,1040400875.7,1.59125
144115,2016,A,SGEN,US81181C1045,7503524610,11.83359
144186,2016,A,AMR,CA00179A1021,,
144233,2016,A,AXAS,US0038303048,347191623.69,18.76186
144279,2016,A,THG,GB00BMTV7393,,
144287,2016,A,,,,
